11.595,14.712,7.071,-5.7403,-14.354,-12.472,-1.4703,10.607,14.928,8.3336,-4.3543,-13.858,-13.229,-2.9264,9.5159,15,9.5159,-2.9264,-13.229,-13.858,-4.3543,8.3336,14.928,10.607,-1.4703,-12.472,-14.354,-5.7403,7.071,14.712,11.595,1.6533e-14,-11.595,-14.712,-7.071,5.7403,14.354,12.472,1.4703,-10.607,-14.928,-8.3336,4.3543,13.858,13.229,2.9264,-9.5159,-15,-9.5159,2.9264,13.229,13.858,4.3543,-8.3336,-14.928,-10.607,1.4703,12.472,14.354,5.7403,-7.071,-14.712,-11.595,-3.3065e-14
6.3439,-1.9509,-8.8192,-9.2388,-2.9028,5.5557,9.9518,7.0711,-0.98017,-8.3147,-9.5694,-3.8268,4.714,9.8079,7.7301,5.5109e-15,-7.7301,-9.8079,-4.714,3.8268,9.5694,8.3147,0.98017,-7.0711,-9.9518,-5.5557,2.9028,9.2388,8.8192,1.9509,-6.3439,-10,-6.3439,1.9509,8.8192,9.2388,2.9028,-5.5557,-9.9518,-7.0711,0.98017,8.3147,9.5694,3.8268,-4.714,-9.8079,-7.7301,-3.4296e-14,7.7301,9.8079,4.714,-3.8268,-9.5694,-8.3147,-0.98017,7.0711,9.9518,5.5557,-2.9028,-9.2388,-8.8192,-1.9509,6.3439,10
9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,3.6739e-15,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-7.3479e-15,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,1.1022e-14,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-1.4696e-14,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,5.3897e-14,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-2.2044e-14,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,-9.8096e-15,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-2.9392e-14
3.8268,-7.0711,-9.2388,-1.837e-15,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,5.5109e-15,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-2.6948e-14,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,-4.9048e-15,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-3.4296e-14,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,2.4431e-15,-9.2388,-7.0711,3.8268,10,3.8268,-7.0711,-9.2388,-4.1644e-14,9.2388,7.0711,-3.8268,-10,-3.8268,7.0711,9.2388,9.791e-15,-9.2388,-7.0711,3.8268,10
