0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,1.2246e-17,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-2.4493e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,3.6739e-17,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-4.8986e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,2.3887e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-7.3479e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,8.5725e-17,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-9.7972e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,1.1022e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-4.7774e-16,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,-2.2056e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-1.4696e-16
0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,6.1232e-18,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-1.837e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,1.1943e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-4.2863e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,5.5109e-17,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,1.1028e-16,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,2.5724e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,8.5787e-17,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,2.8173e-16,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-2.9398e-16,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1,0.098079,0.092388,0.083147,0.070711,0.055557,0.038268,0.019509,-4.9048e-17,-0.019509,-0.038268,-0.055557,-0.070711,-0.083147,-0.092388,-0.098079,-0.1,-0.098079,-0.092388,-0.083147,-0.070711,-0.055557,-0.038268,-0.019509,-3.1847e-16,0.019509,0.038268,0.055557,0.070711,0.083147,0.092388,0.098079,0.1
-0.1164,-0.056844,-0.041201,0.047824,0.044492,0.12876,-0.12773,-0.049491,-0.04742,0.048813,0.055315,0.11774,-0.026618,0.0048465,-0.0029613,-0.0036579,0.013449,0.0017491,0.077856,0.046171,0.026711,-0.032199,-0.025557,-0.094213,0.14336,0.058991,0.052703,-0.052779,-0.05998,-0.1395,0.091236,0.023166,0.033893,-0.028426,-0.043365,-0.063465,-0.073993,-0.048506,-0.033762,0.037626,0.025855,0.094722,-0.16854,-0.071574,-0.060651,0.061582,0.069368,0.16563,-0.11489,-0.036041,-0.041812,0.040697,0.053047,0.093472,0.054788,0.041451,0.026008,-0.031888,-0.016931,-0.081154,0.16098,0.075645,0.059656,-0.064618,-0.063687,-0.16575,0.11507,0.035424,0.038415,-0.035894,-0.053448,-0.093524,-0.01623,-0.025406,-0.0087595,0.015442,0.00036012,0.042267,-0.13275,-0.062626,-0.048015,0.052347,0.051449,0.14269,-0.15044,-0.057935,-0.056063,0.054901,0.063849,0.13634,-0.026791,0.0095917,-0.0059162,-0.00039352,0.018575,-0.0044926,0.12843,0.067961,0.050557,-0.05526,-0.049482,-0.14271,0.16263,0.061149,0.057171,-0.057683,-0.06936,-0.15132,0.058072,0.0098873,0.019788,-0.015985,-0.02897,-0.032503,-0.10151,-0.060025,-0.041726,0.048692,0.036702,0.12308,-0.16107,-0.068208,-0.055468,0.058648,0.066461,0.15748,-0.08257,-0.018313,-0.030054,0.02817,0.042554,0.058342,0.079279,0.048,0.034771,-0.041437,-0.030125,-0.1012,0.14657,0.064118,0.051474,-0.055342,-0.057863,-0.1462,0.088929,0.02705,0.029814,-0.029522,-0.042214,-0.072966,-0.032218,-0.030174,-0.011975,0.019798,0.0079165,0.058465,-0.12852,-0.060448,-0.05119,0.053722,0.051845,0.13076,-0.092471,-0.025473,-0.026093,0.024213,0.040969,0.076037,0.00016921,0.010924,-0.0027547,0.00027304,0.0067299,-0.017759,0.12214,0.060187,0.04834,-0.053693,-0.050368,-0.13487,0.12913,0.049146,0.047212,-0.046221,-0.053504,-0.11256,-0.0068738,-0.022204,-0.010688,0.013469,-0.003711,0.029114
-0.092358,-0.023593,-0.0315,0.032167,0.045854,0.07334,0.047203,0.034873,0.018292,-0.028798,-0.016654,-0.076579,0.1371,0.066179,0.052915,-0.05856,-0.05484,-0.14208,0.097131,0.03032,0.028226,-0.025969,-0.041867,-0.081194,0.015413,-0.0092127,0.0084525,-0.0018525,-0.014261,0.0089924,-0.10789,-0.054988,-0.042258,0.046255,0.041818,0.12144,-0.15071,-0.057604,-0.055742,0.053218,0.064326,0.1357,-0.044017,-0.0016372,-0.012709,0.0098437,0.024619,0.019513,0.112,0.05839,0.043821,-0.046748,-0.042585,-0.12626,0.16206,0.065445,0.060208,-0.062389,-0.067788,-0.15403,0.04617,0.002973,0.011108,-0.00904,-0.024641,-0.022362,-0.097723,-0.055719,-0.038089,0.042972,0.036035,0.11385,-0.14084,-0.056634,-0.050161,0.052053,0.061159,0.13507,-0.056581,-0.010313,-0.018176,0.015861,0.027955,0.035587,0.076758,0.045625,0.031067,-0.037134,-0.027125,-0.096118,0.13482,0.059649,0.049374,-0.052144,-0.054917,-0.1334,0.076461,0.018236,0.024418,-0.021313,-0.037275,-0.056051,-0.036215,-0.028381,-0.013577,0.019682,0.010863,0.057407,-0.12556,-0.057577,-0.048539,0.050894,0.049871,0.12883,-0.10461,-0.034478,-0.03453,0.031501,0.045129,0.086792,0.0016823,0.018063,0.0026865,-0.0065261,0.0073357,-0.02393,0.12743,0.060779,0.047156,-0.050692,-0.051443,-0.138,0.15039,0.055877,0.057414,-0.055415,-0.064067,-0.13207,0.0031445,-0.017753,-0.0079683,0.011153,-0.0063113,0.021191,-0.1333,-0.067096,-0.046987,0.050866,0.049124,0.14619,-0.16532,-0.066083,-0.063809,0.066225,0.07369,0.15409,-0.027052,0.0084871,-0.0019076,-0.0048852,0.014495,-0.0044032,0.1191,0.064841,0.045407,-0.050853,-0.042334,-0.13376,0.15826,0.062506,0.052501,-0.054681,-0.066496,-0.15334,0.085431,0.021905,0.035125,-0.031746,-0.043822,-0.058242,-0.10206,-0.061538,-0.046591,0.054472,0.039941,0.128,-0.174,-0.072668,-0.0619,0.062557,0.069166,0.16761
-0.12384,-0.059784,-0.073649,0.077252,0.062353,0.1243,0.020034,0.016032,0.019814,-0.017714,-0.014137,-0.040182,0.098026,0.042311,0.055789,-0.060813,-0.050001,-0.082794,-0.11738,-0.060099,-0.073343,0.076923,0.063927,0.1288,-0.030467,-0.0060962,-0.009579,0.012339,0.010719,0.0042376,0.13566,0.061121,0.081317,-0.085766,-0.070491,-0.12548,-0.086162,-0.046666,-0.060418,0.061084,0.050815,0.10378,-0.070424,-0.024709,-0.035621,0.038591,0.032475,0.04296,0.14836,0.067298,0.092128,-0.094746,-0.080642,-0.1426,-0.053803,-0.032142,-0.041461,0.040933,0.035176,0.077723,-0.11539,-0.044725,-0.063166,0.066537,0.05701,0.089549,0.14013,0.065302,0.090723,-0.090939,-0.080261,-0.14102,-0.0038778,-0.0093423,-0.012206,0.0093659,0.010071,0.030207,-0.15213,-0.06301,-0.085693,0.088376,0.076062,0.13267,0.10079,0.046871,0.06987,-0.068617,-0.060728,-0.11121,0.056299,0.021384,0.024486,-0.029067,-0.02114,-0.033173,-0.14258,-0.061902,-0.0873,0.089047,0.076916,0.13232,0.066995,0.029983,0.047333,-0.044767,-0.044807,-0.082989,0.10781,0.046807,0.058133,-0.062141,-0.048011,-0.085912,-0.13824,-0.064809,-0.088263,0.09064,0.076034,0.14059,0.0064953,0.0044153,0.01639,-0.01242,-0.015419,-0.026714,0.13029,0.061013,0.073575,-0.07759,-0.060637,-0.11676,-0.096508,-0.04625,-0.067257,0.064224,0.054648,0.10244,-0.04148,-0.017914,-0.014495,0.019326,0.011824,0.023167,0.13336,0.064236,0.077319,-0.079468,-0.06512,-0.12928,-0.032494,-0.017901,-0.028204,0.024142,0.022645,0.046472,-0.087343,-0.041124,-0.048875,0.053906,0.039965,0.074047,0.12148,0.062403,0.074802,-0.076998,-0.061504,-0.12973,0.0269,0.0059479,0.0046529,-0.0079006,-0.0074787,-0.0040556,-0.12476,-0.061308,-0.072152,0.077302,0.060694,0.11902,0.063768,0.036776,0.049265,-0.047137,-0.036223,-0.076361,0.056837,0.020171,0.026304,-0.029203,-0.025068,-0.036505
-0.0014899,0.0018363,0.0061833,-0.0025423,-0.0067381,-0.017315,0.11887,0.053048,0.06963,-0.073971,-0.059453,-0.1067,-0.096993,-0.048332,-0.065384,0.065108,0.054985,0.10769,-0.055499,-0.023223,-0.022689,0.027024,0.019684,0.035704,0.12105,0.057052,0.07405,-0.075651,-0.061091,-0.11605,-0.046205,-0.02326,-0.036403,0.032405,0.029804,0.05828,-0.084282,-0.036692,-0.044294,0.048184,0.03827,0.068034,0.11448,0.055663,0.069652,-0.070337,-0.059988,-0.11911,0.020696,0.006539,0.003909,-0.0086863,-0.0047007,-0.0030859,-0.11257,-0.052364,-0.066693,0.071893,0.056768,0.10617,0.080871,0.040968,0.053207,-0.052279,-0.045828,-0.094046,0.067057,0.02793,0.035595,-0.039618,-0.030802,-0.045491,-0.14151,-0.069726,-0.086859,0.089477,0.074193,0.14169,0.0253,0.020142,0.025906,-0.024756,-0.019223,-0.049384,0.1137,0.049505,0.063505,-0.068,-0.054708,-0.096509,-0.11258,-0.056428,-0.074986,0.075642,0.062625,0.11895,-0.0077794,0.0048439,0.0025278,-0.00014973,-0.00082659,-0.018207,0.1459,0.062947,0.084207,-0.087476,-0.074556,-0.13144,-0.086764,-0.045472,-0.060381,0.060539,0.050389,0.10324,-0.067382,-0.023895,-0.032619,0.037552,0.030715,0.043163,0.14706,0.065693,0.090299,-0.093357,-0.080632,-0.14133,-0.049146,-0.027168,-0.037553,0.036337,0.033829,0.07137,-0.11342,-0.045527,-0.063398,0.067078,0.055267,0.088747,0.15107,0.069793,0.095243,-0.097961,-0.084267,-0.15539,0.011616,0.0002597,-0.0049742,0.002374,0.0049207,0.015461,-0.13585,-0.060717,-0.082296,0.086257,0.069465,0.1182,0.12494,0.057058,0.084034,-0.080964,-0.073422,-0.13053,0.049923,0.015856,0.01789,-0.020477,-0.015832,-0.021033,-0.16226,-0.073082,-0.094359,0.095697,0.082497,0.15186,0.041668,0.022219,0.039428,-0.035939,-0.032375,-0.056271,0.079632,0.03711,0.041819,-0.046859,-0.032254,-0.063928,-0.12773,-0.05567,-0.078816,0.076481,0.067626,0.1243
-0.13528,-0.054082,-0.073885,-0.082055,-0.055069,-0.13449,0.10821,0.076096,0.058889,0.068227,0.077193,0.1036,-0.12329,-0.025279,-0.061094,-0.078048,-0.029062,-0.12072,0.083352,0.046363,0.036442,0.063198,0.053198,0.084099,-0.057928,-0.034545,-0.020599,-0.047556,-0.043509,-0.056228,0.047332,0.00096546,0.012798,0.043046,0.010324,0.05149,-0.010794,-0.0071397,0.010399,-0.025241,-0.018973,-0.012211,-0.016117,-0.017539,-0.026252,0.0085934,-0.0056519,-0.012797,0.048853,0.012861,0.041628,0.010291,0.0015227,0.043407,-0.055398,-0.051693,-0.048785,-0.016976,-0.039867,-0.053137,0.097622,0.040525,0.06978,0.039006,0.029464,0.090031,-0.11537,-0.04522,-0.07692,-0.056234,-0.035798,-0.11274,0.10955,0.084516,0.07422,0.055038,0.076972,0.10413,-0.1449,-0.04881,-0.089559,-0.074283,-0.0418,-0.1399,0.13872,0.071036,0.083171,0.078487,0.067156,0.13641,-0.1381,-0.064245,-0.078327,-0.079557,-0.062816,-0.13245,0.13174,0.06203,0.073836,0.07981,0.06178,0.13103,-0.1255,-0.05715,-0.065712,-0.07953,-0.060269,-0.12178,0.10872,0.037482,0.052087,0.074063,0.043046,0.10927,-0.073534,-0.056339,-0.032917,-0.055822,-0.062785,-0.072662,0.077359,0.0029299,0.028791,0.057659,0.01182,0.076474,-0.030269,-0.017502,-0.0013863,-0.037833,-0.028373,-0.034786,-0.0010744,0.011157,-0.015975,0.017074,0.022742,-0.0011473,0.010415,0.032556,0.022775,-0.011396,0.020883,0.004656,-0.054725,-0.016591,-0.047942,-0.011577,-0.0034151,-0.050518,0.072833,0.04801,0.058191,0.026528,0.036188,0.068982,-0.10058,-0.04351,-0.070553,-0.042889,-0.03289,-0.094203,0.11041,0.064039,0.075895,0.051354,0.053341,0.10609,-0.1331,-0.064284,-0.085265,-0.066099,-0.056391,-0.12572,0.14722,0.053618,0.087993,0.078884,0.04735,0.14138,-0.1262,-0.088035,-0.076249,-0.072544,-0.085234,-0.12228,0.15082,0.04868,0.084564,0.086202,0.047045,0.14758
-0.053243,-0.020006,-0.04595,-0.011873,-0.0076931,-0.048597,0.066627,0.047618,0.054175,0.021777,0.03532,0.061186,-0.097007,-0.048358,-0.070286,-0.039465,-0.036628,-0.091376,0.12168,0.053324,0.081073,0.056333,0.042541,0.11468,-0.12741,-0.067378,-0.081915,-0.064374,-0.059799,-0.12195,0.13856,0.068631,0.086441,0.073152,0.062031,0.13426,-0.14824,-0.066658,-0.088195,-0.082261,-0.062267,-0.14378,0.1446,0.064863,0.082058,0.084684,0.063475,0.14114,-0.1312,-0.069715,-0.072975,-0.080399,-0.07045,-0.1293,0.13003,0.051919,0.06827,0.081567,0.054579,0.12747,-0.11143,-0.044454,-0.053773,-0.075895,-0.050216,-0.11106,0.081536,0.04809,0.036428,0.061417,0.055303,0.081577,-0.068924,-0.022379,-0.027128,-0.054405,-0.030676,-0.070442,0.041071,0.012698,0.0080476,0.041367,0.023243,0.043326,-0.0079825,-0.0041688,0.011411,-0.022729,-0.015729,-0.010324,-0.014492,-0.014592,-0.024055,0.0091351,-0.0031054,-0.010519,0.039056,0.028265,0.039208,0.004434,0.016107,0.035028,-0.071365,-0.033464,-0.056504,-0.023468,-0.021499,-0.066775,0.094769,0.041389,0.067018,0.039989,0.030565,0.090061,-0.10453,-0.065173,-0.072259,-0.047714,-0.054526,-0.098051,0.12761,0.060143,0.082968,0.062652,0.051571,0.12204,-0.14081,-0.059532,-0.086257,-0.073912,-0.052914,-0.13466,0.13436,0.072245,0.080121,0.07524,0.068802,0.12974,-0.13995,-0.061657,-0.080346,-0.080522,-0.059383,-0.13616,0.13488,0.059681,0.074148,0.082026,0.060254,0.13222,-0.1188,-0.056862,-0.06175,-0.076653,-0.060413,-0.11595,0.10127,0.050213,0.05096,0.068779,0.054847,0.10154,-0.091565,-0.030631,-0.040565,-0.064429,-0.03704,-0.089106,0.060506,0.023994,0.020519,0.051169,0.033209,0.062095,-0.030233,-0.020314,-0.0034359,-0.034133,-0.030284,-0.031396,0.015628,-0.0091527,-0.0072646,0.025826,0.0018101,0.017986,0.021108,0.012517,0.028877,-0.007275,1.037e-05,0.016768
0.11056,0.067513,0.11628,-0.11868,-0.070517,-0.10653,-0.093597,-0.06383,-0.11232,0.11691,0.066239,0.09629,0.095617,0.069634,0.11289,-0.12005,-0.066055,-0.10348,-0.097708,-0.075266,-0.11161,0.1233,0.064847,0.11544,0.084108,0.064689,0.10278,-0.11328,-0.05957,-0.10387,-0.067526,-0.046961,-0.086928,0.098174,0.056072,0.086166,0.058746,0.035443,0.071389,-0.083766,-0.053688,-0.078217,-0.039996,-0.024273,-0.05118,0.063545,0.042808,0.06199,0.015485,0.013742,0.027482,-0.039947,-0.025037,-0.040738,0.0045791,-0.0053669,-0.0048628,0.017953,0.0079409,0.024168,-0.025153,-0.0086863,-0.017685,0.0052489,0.0057813,-0.0032698,0.04209,0.02728,0.039383,-0.029185,-0.01491,-0.01895,-0.056337,-0.044734,-0.060062,0.052925,0.021829,0.039864,0.076654,0.058547,0.081565,-0.077007,-0.033774,-0.06428,-0.092644,-0.063907,-0.099442,0.096157,0.049051,0.081735,0.097633,0.06282,0.1096,-0.1084,-0.061901,-0.088123,-0.10663,-0.066469,-0.11776,0.11978,0.072418,0.1013,0.11167,0.071291,0.12155,-0.12549,-0.075199,-0.11267,-0.09628,-0.071742,-0.11487,0.12192,0.065125,0.10734,0.084653,0.069979,0.10677,-0.11833,-0.05869,-0.10315,-0.089538,-0.066442,-0.1041,0.11538,0.062044,0.10816,0.072421,0.050323,0.089289,-0.10146,-0.057822,-0.092751,-0.053638,-0.032579,-0.071244,0.082441,0.05204,0.071487,0.043836,0.024799,0.054382,-0.06643,-0.045804,-0.06296,-0.025012,-0.019819,-0.034177,0.04712,0.030285,0.05043,-0.0021105,0.0087315,0.0098274,-0.023145,-0.0105,-0.027189,0.018943,0.0043777,0.012075,0.00045136,-0.0027553,0.009853,-0.039363,-0.024339,-0.035168,0.025242,0.013262,0.015316,0.059489,0.044498,0.058251,-0.050314,-0.0227,-0.041659,-0.068548,-0.054972,-0.075686,0.071373,0.030697,0.056956,0.083106,0.060175,0.093183,-0.091098,-0.044194,-0.073578,-0.10557,-0.062138,-0.10988,0.10726,0.064342,0.094024
-0.028157,0.0075418,-0.032255,0.041481,0.053016,0.035828,-0.003109,0.0089462,0.005887,-0.019346,-0.012302,-0.025468,0.022581,-0.021563,0.012973,0.00268,-0.019905,0.020635,-0.048935,0.0069569,-0.034382,0.019137,0.041937,0.0034471,0.056474,0.034179,0.05194,-0.042592,-0.030263,-0.032047,-0.061258,-0.075253,-0.070686,0.068735,0.01256,0.061478,0.080523,0.093125,0.093555,-0.095513,-0.018953,-0.090226,-0.096099,-0.077124,-0.10949,0.1105,0.045431,0.098079,0.1001,0.044245,0.11291,-0.11175,-0.075814,-0.0864,-0.10563,-0.030566,-0.11221,0.11119,0.09462,0.084683,0.10468,0.052989,0.11013,-0.11348,-0.084234,-0.099546,-0.084886,-0.08183,-0.10278,0.11323,0.053511,0.10572,0.071058,0.093115,0.096265,-0.11169,-0.030742,-0.10941,-0.066434,-0.074029,-0.088893,0.1047,0.033558,0.10306,0.057758,0.028252,0.073097,-0.084369,-0.053392,-0.075863,-0.040465,0.0098058,-0.048635,0.056204,0.063217,0.043542,0.020803,-0.01584,0.022942,-0.031224,-0.049469,-0.026859,0.0080251,-0.00045467,0.0024536,0.009713,0.011064,0.01677,-0.032135,0.01658,-0.022317,0.0070995,0.027342,-0.010252,0.047807,-0.0052552,0.038722,-0.025124,-0.042618,-0.0053754,-0.064628,-0.0366,-0.058763,0.049903,0.036539,0.039423,0.070534,0.078783,0.077566,-0.076025,-0.019324,-0.070907,-0.074259,-0.092943,-0.094828,0.097133,0.016309,0.085932,0.099933,0.079904,0.11461,-0.11696,-0.048504,-0.10133,-0.11977,-0.055008,-0.12565,0.12526,0.086698,0.10709,0.10719,0.034825,0.11748,-0.11685,-0.097409,-0.090036,-0.093765,-0.044842,-0.10762,0.11095,0.084113,0.088249,0.089925,0.080339,0.10346,-0.11625,-0.057075,-0.11172,-0.077183,-0.095891,-0.099244,0.11405,0.033036,0.1156,0.058746,0.069805,0.087135,-0.10244,-0.032396,-0.09345,-0.059997,-0.036241,-0.076594,0.089329,0.050987,0.080525,0.05552,-0.00083649,0.058812,-0.066101,-0.068922,-0.057945
